timestamp,sex,height,weight,wingspan,years_climbing,indoor_outdoor,hardest_boulder_ever,hardest_boulder_recent,hardest_boulder_confident,hardest_route_ever,hardest_route_recent,hardest_route_confident,weekly_count_climbing,weekly_hours_climbing,weekly_hours_training,weekly_count_hangboard,hangboard_grips,hangboard_style,weekly_count_campus,weekly_hours_campus,weekly_count_endurance,endurance_style,weekly_count_strength,session_hours_strength,strength_style,other_activities,pullups_maxcount,pushups_maxcount,cid
31/01/2017 01:14:44,M,180.3,65.7,180.3,2 - 2.5 years,Indoor and outdoor climbing,V5,V5,V3,I don't climb routes,I don't climb routes,I don't climb routes,4,8,4,2,['Half Crimp'],['Max weight'],0,0,1,['4x4'],2,1,"['Antagonists', 'Legs', 'Core', 'Upper body pushing']",,,30.0,dry-firing crimper
31/01/2017 01:15:19,M,188.0,72.5,186.0,1 - 1.5 years,Indoor Climbing only,V8,V8,V6,26,26,24,3,7,3,2,"['Half Crimp', 'Front 2', 'Middle 2']","['""no hangs""']",0,0,1,"[""Feet on 'campusing'""]",3,3,"['Antagonists', 'Legs', 'Core', 'Upper body pushing']",,,,friendly van life
31/01/2017 01:41:42,M,168.0,59.0,165.0,1.5 - 2 years,Indoor Climbing only,V5,V5,V3,I don't climb routes,I don't climb routes,I don't climb routes,3,6,3,1,['Open Crimp'],['Repeaters'],0,0,0,,2,1,"['Antagonists', 'Legs', 'Core']",,15.0,30.0,free afficionado
31/01/2017 01:48:50,M,160.0,52.0,163.0,1 - 1.5 years,Indoor and outdoor climbing,V5,V4,V3,I don't climb routes,I don't climb routes,I don't climb routes,2,5,2,1,['Open Crimp'],"['""no hangs""']",0,0,0,,2,2,"['Antagonists', 'Legs', 'Core', 'Upper body pushing']",['stretching'],17.0,30.0,kid finger
31/01/2017 02:06:32,M,192.0,78.0,193.0,1 - 1.5 years,Indoor Climbing only,V4,V4,V3,20,20,18,3,10,0,0,"[""I don't Hangboard""]",,0,0,0,,0,0,,['biking'],8.0,10.0,kid amateur
31/01/2017 02:30:27,M,172.0,95.0,199.0,0 - .5 years,Indoor Climbing only,V4,V4,V3,I don't climb routes,I don't climb routes,I don't climb routes,2,5,0,0,"[""I don't Hangboard""]",,0,0,0,,0,0,,,8.0,45.0,jug-hating crimper
31/01/2017 02:35:51,M,190.0,93.0,195.0,3.5 - 4 years,Indoor and outdoor climbing,V7,V6,V5,I don't climb routes,I don't climb routes,I don't climb routes,4,5,0,0,"[""I don't Hangboard""]",,0,0,0,,2,1,['Core'],['yoga'],15.0,65.0,sloper-hating gumby
31/01/2017 02:37:00,M,175.0,77.0,185.0,1.5 - 2 years,Indoor and outdoor climbing,V9,V7,V6,27,I don't climb routes,25,3,9,3,2,"['Half Crimp', 'Open Crimp', 'Front 2', 'Middle 2', 'Slopers']","['Min Edge', 'Repeaters']",0,0,1,"['4x4', 'hangboard repeater protocols', 'Max moves']",2,3,"['Antagonists', 'Core', 'Upper body pulling', 'Upper body pushing']",['walking'],20.0,50.0,pinch-hating tendonitis
31/01/2017 02:46:50,M,172.0,75.0,177.0,0 - .5 years,Indoor Climbing only,V4,V4,V2,17,17,17,3,2,5,0,"[""I don't Hangboard""]",,0,0,0,,4,4,"['Core', 'Upper body pulling']","['running', 'biking']",8.0,,pinch-loving ladder admirer
31/01/2017 02:53:49,M,182.0,77.0,186.0,1.5 - 2 years,Indoor and outdoor climbing,V7,V7,V6,21,I don't climb routes,20,3,6,3,0,"[""I don't Hangboard""]",,0,0,1,"['Max moves', 'ARC']",2,2,"['Antagonists', 'Core', 'Upper body pulling', 'Upper body pushing']",,15.0,20.0,free sloper expert
31/01/2017 03:05:58,M,190.5,86.18,191.0,.5 - 1 years,Indoor and outdoor climbing,V7,V7,V6,I don't climb routes,I don't climb routes,I don't climb routes,6,9,5,2,"['Half Crimp', 'Open Crimp', 'Front 3', 'Back 3', 'Front 2', 'Middle 2', 'Back 2', 'Slopers']","['Min Edge', 'Repeaters', 'Other protocol']",0,0,1,"['hangboard repeater protocols', 'Max moves', 'systems boards', 'Laps of routes']",2,2,"['Antagonists', 'Core', 'Upper body pulling']",,,,sloper-loving sloper hater
31/01/2017 03:13:00,M,177.0,79.0,177.0,.5 - 1 years,Indoor Climbing only,V4,V4,V2,18,18,17,4,8,3,3,"['Half Crimp', 'Open Crimp', 'Front 3', 'Back 3', 'Front 2', 'Middle 2', 'Back 2', 'Slopers', 'Pinch']",['Repeaters'],0,0,2,"['4x4', 'hangboard repeater protocols', 'route climbing intervals']",3,3,"['Core', 'Upper body pulling', 'Upper body pushing']",['running'],25.0,,pinch-loving couch surfer
31/01/2017 03:58:50,F,165.0,65.0,,1 - 1.5 years,Indoor Climbing only,V2,I don't boulder,V1,21,21,18,1,2,0,0,"[""I don't Hangboard""]",,0,0,0,,0,0,,['cardio'],2.0,27.0,jug-hating couch surfer
31/01/2017 04:16:56,M,180.0,65.0,183.0,1.5 - 2 years,Indoor and outdoor climbing,V7,V6,V4,24,24,22,3,10,0,0,"[""I don't Hangboard""]",,0,0,1,['Laps of routes'],3,1,['Antagonists'],['running'],,20.0,novice gym bro
31/01/2017 04:25:22,M,180.0,74.0,180.0,1 - 1.5 years,Indoor and outdoor climbing,V6,V6,V4,25,25,24,3,6,0,0,"[""I don't Hangboard""]",,0,0,0,,3,6,"['Antagonists', 'Legs', 'Core', 'Upper body pulling', 'Upper body pushing']",['cardio'],24.0,,sturdy van life
31/01/2017 04:43:27,M,173.0,75.0,,.5 - 1 years,Indoor Climbing only,V6,V6,V4,I don't climb routes,I don't climb routes,I don't climb routes,2,4,1,0,"[""I don't Hangboard""]",,1,1,0,,2,1,['Core'],,8.0,,calloused couch surfer
31/01/2017 04:52:13,M,175.0,62.6,170.0,7.5 - 8 years,Indoor and outdoor climbing,V10,V10,V7,29,29,28,4,12,4,1,"['Half Crimp', 'Open Crimp']","['Max weight', 'Repeaters', '""no hangs""']",0,0,1,"['4x4', 'hangboard repeater protocols', 'ARC']",2,3,"['Antagonists', 'Legs', 'Core', 'Upper body pulling', 'Upper body pushing']",,25.0,25.0,crimp-loving sloper hater
31/01/2017 04:52:57,M,190.0,76.0,190.0,1 - 1.5 years,Indoor and outdoor climbing,V5,V5,V4,23,23,20,2,4,0,0,"[""I don't Hangboard""]",,2,0,0,,2,1,"['Antagonists', 'Core', 'Upper body pushing']",,14.0,20.0,gnarly gym bro
31/01/2017 05:28:47,M,170.0,68.0,167.0,1 - 1.5 years,Indoor and outdoor climbing,V4,V3,V3,23,23,19,4,10,14,2,"['Half Crimp', 'Open Crimp', 'Front 3']",['Repeaters'],0,0,0,,2,4,"['Antagonists', 'Core']",['yoga'],,,sanded hydroflask
31/01/2017 05:31:16,M,188.0,70.0,180.0,2 - 2.5 years,Indoor and outdoor climbing,V8,V8,V5,I don't climb routes,I don't climb routes,I don't climb routes,3,10,0,0,"[""I don't Hangboard""]",,0,0,0,,0,0,,,,,couch-surfing crusher
31/01/2017 06:22:56,M,190.0,80.0,196.0,3 - 3.5 years,Indoor and outdoor climbing,V7,V7,V5,I don't climb routes,I don't climb routes,I don't climb routes,3,8,1,1,"['Open Crimp', 'Front 3', 'Back 3', 'Front 2', 'Middle 2', 'Back 2', 'Slopers']",['Repeaters'],1,1,1,['4x4'],3,1,"['Antagonists', 'Core', 'Upper body pulling', 'Upper body pushing']",,,,bomber hand
31/01/2017 06:31:52,M,165.0,60.7,163.0,.5 - 1 years,Indoor and outdoor climbing,V7,V7,V5,I don't climb routes,I don't climb routes,I don't climb routes,4,6,6,2,"['Half Crimp', 'Open Crimp', 'Front 3', 'Back 3', 'Slopers']",['Repeaters'],0,0,1,"['4x4', 'hangboard repeater protocols']",3,6,"['Antagonists', 'Legs', 'Core', 'Upper body pulling', 'Upper body pushing']",,21.0,,novice hydroflask
31/01/2017 06:33:24,M,190.0,83.0,,1.5 - 2 years,Indoor Climbing only,V4,V4,V3,23,23,21,3,7,1,1,"['Slopers', 'Pinch']",['Repeaters'],0,0,1,['Laps of routes'],1,2,['Upper body pushing'],,6.0,35.0,static pinchster
31/01/2017 06:37:17,M,192.0,78.0,190.0,.5 - 1 years,Indoor and outdoor climbing,V4,V4,V2,19,I don't climb routes,17,0,0,0,0,"[""I don't Hangboard""]",,0,0,0,,3,0,"['Antagonists', 'Core']","['yoga', 'biking']",,,pinch-loving afficionado
31/01/2017 06:59:35,M,191.0,82.0,196.0,1 - 1.5 years,Indoor and outdoor climbing,V6,V6,V5,25,25,24,2,6,4,3,"['Half Crimp', 'Open Crimp', 'Back 3', 'Middle 2', 'Slopers', 'Pinch']","['Max weight', '""no hangs""']",1,1,0,,1,1,"['Legs', 'Core', 'Upper body pulling', 'Upper body pushing']",['running'],25.0,,crack-addicted gumby
31/01/2017 07:08:13,M,198.0,85.0,198.0,.5 - 1 years,Indoor and outdoor climbing,V4,V4,V2,22,22,18,2,4,0,0,"[""I don't Hangboard""]",,0,0,0,['Laps of routes'],0,0,,['running'],,30.0,sloper-hating slab monarch
31/01/2017 07:31:53,M,181.0,74.0,182.0,0 - .5 years,Indoor and outdoor climbing,V5,V5,V2,20,20,17,2,5,1,1,"['Half Crimp', 'Open Crimp', 'Front 3', 'Back 3', 'Front 2', 'Middle 2', 'Slopers']","['Min Edge', 'Repeaters']",0,0,0,,1,1,"['Legs', 'Core', 'Upper body pushing']",['running'],22.0,44.0,pinch-hating chalk eater
31/01/2017 08:08:07,F,168.0,55.5,167.5,0 - .5 years,Indoor Climbing only,V2,V2,V2,22,22,18,4,6,0,0,"[""I don't Hangboard""]",,0,0,1,['other'],1,1,"['Legs', 'Core']",['running'],3.0,,elite chalk eater
31/01/2017 08:40:55,M,180.0,74.8,185.0,4.5 - 5 years,Indoor and outdoor climbing,V8,V8,V5,12,12,11,5,10,4,2,['Open Crimp'],['Max weight'],1,1,1,['route climbing intervals'],2,2,"['Antagonists', 'Core', 'Upper body pulling', 'Upper body pushing']",,,,pinch-hating couch surfer
31/01/2017 08:42:50,F,180.0,76.0,185.0,More than 15 years,Indoor and outdoor climbing,V9,V7,V7,27,I don't climb routes,26,4,4,6,2,"['Full Crimp', 'Open Crimp', 'Front 2', 'Middle 2', 'Back 2']",['Max weight'],2,1,2,['systems boards'],2,1,"['Legs', 'Core', 'Upper body pulling', 'Upper body pushing']",['biking'],13.0,30.0,moonboarding masochist
31/01/2017 09:09:26,M,177.0,68.0,179.0,3 - 3.5 years,Indoor Climbing only,V6,V6,V4,24,21,19,3,5,6,3,"['Half Crimp', 'Front 3', 'Back 3', 'Front 2', 'Middle 2', 'Back 2', 'Pinch']",['Repeaters'],0,0,1,['ARC'],3,2,"['Antagonists', 'Legs', 'Core', 'Upper body pushing']",,25.0,60.0,novice slab monarch
31/01/2017 09:34:38,F,167.0,57.0,174.0,13.5 - 14 years,Indoor and outdoor climbing,V9,V7,V5,26,24,24,4,10,4,3,['Half Crimp'],['Max weight'],2,1,1,['Max moves'],3,3,"['Antagonists', 'Legs', 'Core', 'Upper body pulling', 'Upper body pushing']",['cardio'],12.0,8.0,old sloper expert
31/01/2017 10:30:35,M,173.0,63.0,,3 - 3.5 years,Indoor Climbing only,V7,V6,V4,I don't climb routes,I don't climb routes,I don't climb routes,3,6,4,0,"['Full Crimp', 'Half Crimp', 'Open Crimp', 'Front 3', 'Back 3', 'Front 2']",['Repeaters'],0,0,1,"['4x4', 'Max moves', 'systems boards', 'Laps of routes', 'ARC', ""Feet on 'campusing'"", 'route climbing intervals', 'threshold intervals', 'other']",1,4,"['Core', 'Upper body pulling']",,50.0,45.0,sloper-loving pinchster
31/01/2017 10:42:55,M,173.0,,168.0,1 - 1.5 years,Indoor Climbing only,V7,V7,V5,26,26,24,3,6,0,0,"[""I don't Hangboard""]",,0,0,0,,0,0,,,15.0,,crack-addicted pulley
31/01/2017 13:20:43,M,173.0,73.5,173.0,.5 - 1 years,Indoor Climbing only,V4,V4,V2,I don't climb routes,I don't climb routes,I don't climb routes,3,5,1,1,"['Open Crimp', 'Slopers']",['Other protocol'],0,0,0,,0,0,,,8.0,,moonboarding pulley
31/01/2017 14:28:36,M,180.0,79.0,,.5 - 1 years,Indoor and outdoor climbing,V6,V6,V4,25,25,21,3,5,8,2,"['Open Crimp', 'Front 3', 'Front 2', 'Middle 2']","['Max weight', 'Repeaters']",0,0,1,['Laps of routes'],3,3,"['Antagonists', 'Legs', 'Core', 'Upper body pushing']","['cardio', 'hiking']",20.0,60.0,elite van life
31/01/2017 15:37:43,M,171.0,59.0,177.0,2.5 - 3 years,Indoor and outdoor climbing,V10,V10,V7,27,25,26,5,15,3,1,['Open Crimp'],['Repeaters'],2,1,1,"['Max moves', 'systems boards', 'Laps of routes', 'route climbing intervals']",3,2,"['Core', 'Upper body pulling', 'Upper body pushing']",,,,big hand
31/01/2017 17:08:15,M,183.0,71.0,,11.5 - 12 years,Indoor and outdoor climbing,V13,V13,V11,31,29,29,3,3,9,1,"['Half Crimp', 'Open Crimp']","['Max weight', 'Min Edge', 'Repeaters', 'One arm hang program', 'Other protocol']",1,1,1,"['4x4', 'hangboard repeater protocols']",2,2,"['Antagonists', 'Core', 'Upper body pushing']",,,,frolicking finger
31/01/2017 17:10:23,M,175.0,68.0,182.0,.5 - 1 years,Indoor and outdoor climbing,V6,V6,V4,24,24,20,4,12,0,0,"[""I don't Hangboard""]",,0,0,0,,0,0,,,19.0,,crimp-loving hand
31/01/2017 19:39:36,M,175.0,72.0,182.0,6.5 - 7 years,Indoor and outdoor climbing,V12,V10,V8,27,I don't climb routes,I don't climb routes,3,9,1,0,"[""I don't Hangboard""]",,0,0,0,,1,1,"['Core', 'Upper body pulling', 'Upper body pushing']",,,,calloused sloper expert
31/01/2017 19:45:25,M,178.0,85.0,195.0,2.5 - 3 years,Indoor and outdoor climbing,I don't boulder,V5,V4,21,20,20,2,5,7,2,"['Half Crimp', 'Front 3']","['Max weight', '""no hangs""']",0,0,2,"['Max moves', 'Laps of routes', 'ARC', 'threshold intervals']",5,5,"['Antagonists', 'Legs', 'Core', 'Upper body pulling', 'Upper body pushing']",['cardio'],15.0,,dirt-eating gym bro
31/01/2017 20:04:21,M,178.0,71.0,180.0,9.5 - 10 years,Indoor and outdoor climbing,V8,V7,V5,17,28,24,4,4,9,1,"['Half Crimp', 'Front 3', 'Front 2', 'Middle 2', 'Back 2', 'Pinch', 'Monos']","['Max weight', 'Repeaters']",1,2,1,"['hangboard repeater protocols', 'systems boards', 'Laps of routes']",1,2,"['Antagonists', 'Upper body pulling', 'Upper body pushing']",['yoga'],,30.0,pinch-hating sloper expert
31/01/2017 20:11:44,M,170.0,66.0,181.0,0 - .5 years,Indoor and outdoor climbing,V8,V8,V5,26,I don't climb routes,20,4,7,5,0,"[""I don't Hangboard""]",,0,0,0,,2,5,"['Antagonists', 'Core', 'Upper body pulling', 'Upper body pushing']",['yoga'],15.0,,crimp-loving van life
31/01/2017 20:51:45,M,182.0,73.0,,.5 - 1 years,Indoor Climbing only,V4,V4,V3,25,25,21,3,5,1,0,"[""I don't Hangboard""]",,0,0,1,"['Laps of routes', 'route climbing intervals']",1,1,"['Core', 'Upper body pushing']",['running'],,,chossy couch surfer
31/01/2017 22:00:49,M,181.0,73.0,170.0,1 - 1.5 years,Indoor Climbing only,V6,V6,V4,I don't climb routes,I don't climb routes,I don't climb routes,4,9,0,0,"[""I don't Hangboard""]",,0,0,0,,0,0,,,,,sloper-loving hand
31/01/2017 22:11:03,M,189.0,79.0,185.0,9.5 - 10 years,Indoor and outdoor climbing,I don't boulder,I don't boulder,I don't boulder,29,28,28,4,6,5,1,"['Half Crimp', 'Open Crimp', 'Front 3', 'Back 3', 'Front 2', 'Middle 2', 'Back 2', 'Slopers', 'Monos']",['Min Edge'],1,2,1,"['systems boards', 'Laps of routes', 'route climbing intervals']",1,2,"['Antagonists', 'Core', 'Upper body pulling', 'Upper body pushing']",,,,dry-firing slab monarch
31/01/2017 22:54:11,M,186.0,72.0,182.0,More than 15 years,Indoor and outdoor climbing,V6,V6,V4,25,22,21,1,2,0,0,"[""I don't Hangboard""]",,0,0,0,,0,0,,"['running', 'biking']",14.0,,sturdy crimper
31/01/2017 23:42:02,M,177.0,63.0,188.0,3.5 - 4 years,Indoor and outdoor climbing,V10,V9,V6,29,I don't climb routes,I don't climb routes,6,14,4,2,['Half Crimp'],['One arm hang program'],1,1,0,['4x4'],2,2,"['Antagonists', 'Core', 'Upper body pushing']",['weight training'],31.0,50.0,pinch-loving jug lord
01/02/2017 00:20:13,M,,,,9 - 9.5 years,Indoor and outdoor climbing,V10,V10,V7,25,25,I don't climb routes,5,9,0,5,"['Half Crimp', 'Open Crimp']","['Min Edge', 'Repeaters']",0,0,2,"['4x4', 'Laps of routes', 'ARC']",7,15,"['Antagonists', 'Legs', 'Core', 'Upper body pulling', 'Upper body pushing']",,,,sanded dirtbag
01/02/2017 00:56:30,M,182.8,78.7,180.0,.5 - 1 years,Indoor Climbing only,V4,V4,V3,I don't climb routes,I don't climb routes,I don't climb routes,3,6,1,0,"[""I don't Hangboard""]",,0,0,1,"['4x4', 'Laps of routes']",1,1,"['Antagonists', 'Core']","['yoga', 'cardio']",20.0,,old hand
01/02/2017 01:01:19,M,175.0,,175.0,6.5 - 7 years,Indoor and outdoor climbing,V6,V6,V5,I don't climb routes,I don't climb routes,I don't climb routes,4,6,2,2,"['Full Crimp', 'Half Crimp', 'Front 3', 'Front 2', 'Back 2', 'Pinch']",['Max weight'],0,0,2,,2,0,"['Legs', 'Core']",['biking'],,30.0,gnarly setter
01/02/2017 01:32:32,M,171.0,59.0,,2.5 - 3 years,Indoor and outdoor climbing,V6,V6,V5,I don't climb routes,I don't climb routes,I don't climb routes,2,10,1,1,"['Half Crimp', 'Open Crimp', 'Middle 2']",['Repeaters'],1,1,1,['4x4'],2,1,"['Antagonists', 'Core', 'Upper body pushing']",,20.0,25.0,couch-surfing couch surfer
01/02/2017 02:03:24,M,184.0,75.0,189.0,More than 15 years,Indoor and outdoor climbing,I don't boulder,I don't boulder,I don't boulder,26,25,23,3,5,1,0,"['Half Crimp', 'Open Crimp', 'Front 3', 'Back 3', 'Front 2', 'Middle 2', 'Back 2', 'Slopers']",['Min Edge'],0,0,1,"['route climbing intervals', 'threshold intervals']",1,1,"['Core', 'Upper body pushing']",['running'],12.0,25.0,jug-hating hand
01/02/2017 02:10:14,M,170.0,75.0,170.0,11 - 11.5 years,Indoor and outdoor climbing,V9,V8,V7,28,25,26,4,7,6,1,"['Half Crimp', 'Open Crimp', 'Front 3', 'Slopers']","['Max weight', 'Min Edge']",0,0,1,"['4x4', 'systems boards', 'Laps of routes']",4,6,"['Antagonists', 'Legs', 'Core', 'Upper body pushing']","['running', 'weight training', 'skiing']",,,sloper-loving gumby
01/02/2017 02:45:50,M,196.0,83.0,197.0,4 - 4.5 years,Indoor and outdoor climbing,V7,V4,V2,21,20,18,2,4,0,0,"[""I don't Hangboard""]",,0,0,0,,3,2,"['Antagonists', 'Core']",['biking'],15.0,30.0,couch-surfing pebble
01/02/2017 04:16:38,M,180.0,70.0,175.0,1.5 - 2 years,Indoor Climbing only,V4,V4,V3,27,27,22,2,5,0,0,"[""I don't Hangboard""]",,0,0,0,,0,0,,['biking'],5.0,14.0,chalk-eating gumby
01/02/2017 04:52:01,M,178.0,72.5,182.0,3 - 3.5 years,Indoor Climbing only,V7,V7,V4,24,I don't climb routes,21,3,6,0,1,"['Full Crimp', 'Half Crimp', 'Open Crimp', 'Front 3', 'Middle 2', 'Slopers']",['Repeaters'],2,1,0,,0,0,,,35.0,50.0,jug-loving pulley
01/02/2017 04:56:38,F,159.38,51.7095,170.7,1 - 1.5 years,Indoor and outdoor climbing,V6,V5,V4,22,22,18,3,4,2,0,"[""I don't Hangboard""]",,1,1,0,,0,0,,,5.0,5.0,free tweaked pulley
01/02/2017 05:25:30,M,179.0,87.0,186.0,8 - 8.5 years,Indoor and outdoor climbing,V2,V2,V2,I don't climb routes,I don't climb routes,I don't climb routes,3,6,3,0,"[""I don't Hangboard""]",,0,0,2,['Max moves'],2,3,"['Antagonists', 'Legs', 'Core', 'Upper body pulling', 'Upper body pushing']",['running'],10.0,12.0,dirt-eating dirtbag
01/02/2017 05:39:13,M,166.0,53.0,160.0,2.5 - 3 years,Indoor and outdoor climbing,V6,V6,V3,I don't climb routes,I don't climb routes,I don't climb routes,3,5,3,1,"['Half Crimp', 'Open Crimp']",['Repeaters'],1,1,0,['ARC'],1,1,['Core'],,10.0,15.0,pinch-hating van life
01/02/2017 06:50:16,M,182.0,65.0,190.0,11 - 11.5 years,Indoor and outdoor climbing,V10,V9,V6,25,23,24,1,4,0,0,"[""I don't Hangboard""]",,0,0,0,,0,0,,"['mountain biking', 'hiking']",20.0,40.0,bomber finger
01/02/2017 08:53:36,M,182.88,72.5748,,4 - 4.5 years,Indoor and outdoor climbing,V6,V6,V4,25,24,23,3,6,3,2,"['Half Crimp', 'Open Crimp', 'Front 3', 'Front 2', 'Middle 2']","['Min Edge', 'Repeaters']",0,0,1,"['Laps of routes', 'ARC']",2,3,"['Antagonists', 'Legs', 'Core', 'Upper body pulling', 'Upper body pushing']","['yoga', 'cardio', 'running']",12.0,22.0,pinch-loving tendonitis
01/02/2017 09:30:19,M,168.0,65.0,190.0,3.5 - 4 years,Indoor and outdoor climbing,V6,V6,V5,22,22,20,3,14,2,3,"['Open Crimp', 'Front 3', 'Slopers', 'Pinch', 'Monos']","['Min Edge', 'Repeaters']",3,1,1,"['4x4', 'ARC']",2,2,"['Legs', 'Core', 'Upper body pulling', 'Upper body pushing']",['cardio'],15.0,30.0,crimp-hating chalk eater
01/02/2017 11:24:07,M,176.0,81.0,178.0,More than 15 years,Indoor and outdoor climbing,V12,V11,V9,31,29,29,3,4,3,2,['Half Crimp'],"['Max weight', 'Min Edge']",1,1,1,,2,1,"['Antagonists', 'Core']",,15.0,40.0,kid ladder admirer
01/02/2017 11:47:15,F,165.0,53.5,172.0,8 - 8.5 years,Indoor and outdoor climbing,V6,V4,V4,25,23,22,2,5,5,2,"['Half Crimp', 'Open Crimp', 'Front 3', 'Back 3', 'Front 2', 'Middle 2', 'Back 2', 'Slopers', 'Pinch']","['Max weight', 'Repeaters']",1,1,0,,2,4,"['Antagonists', 'Legs', 'Core', 'Upper body pushing']",['running'],12.0,15.0,chossy dirtbag
01/02/2017 12:23:35,M,170.0,59.0,152.0,1 - 1.5 years,Indoor Climbing only,V6,V5,V4,I don't climb routes,I don't climb routes,I don't climb routes,3,4,0,0,"[""I don't Hangboard""]",,0,0,0,,0,0,,,20.0,,friendly amateur
01/02/2017 13:17:01,M,191.0,89.0,201.0,1 - 1.5 years,Indoor and outdoor climbing,V6,V6,V5,23,22,21,3,10,6,0,"[""I don't Hangboard""]",,1,1,1,"[""Feet on 'campusing'""]",6,7,"['Antagonists', 'Core', 'Upper body pulling', 'Upper body pushing']",['yoga'],13.0,,big hydroflask
01/02/2017 15:22:19,M,188.0,75.0,193.0,More than 15 years,Indoor and outdoor climbing,V8,V7,V6,28,27,25,4,4,4,2,"['Half Crimp', 'Open Crimp', 'Middle 2', 'Pinch']","['Max weight', 'Repeaters']",0,0,2,"['4x4', 'Laps of routes', 'route climbing intervals']",2,2,"['Antagonists', 'Legs', 'Core', 'Upper body pulling', 'Upper body pushing']",,16.0,30.0,moonboarding crusher
01/02/2017 15:22:22,F,178.0,66.0,178.0,.5 - 1 years,Indoor and outdoor climbing,V5,V5,V3,24,24,20,6,20,10,0,"[""I don't Hangboard""]",,0,0,0,,5,5,"['Antagonists', 'Legs', 'Core', 'Upper body pulling', 'Upper body pushing']",['yoga'],4.0,3.0,kid gym bro
01/02/2017 16:53:25,M,185.0,72.5,185.0,3 - 3.5 years,Indoor Climbing only,V5,V5,V3,23,23,19,3,6,2,2,"['Half Crimp', 'Front 3', 'Middle 2', 'Pinch']","['Max weight', 'Repeaters']",0,0,1,"['Laps of routes', 'ARC']",3,1,"['Antagonists', 'Legs', 'Core', 'Upper body pulling', 'Upper body pushing']",['yoga'],15.0,40.0,chossy pebble
01/02/2017 18:27:24,M,179.0,69.0,175.0,11 - 11.5 years,Indoor and outdoor climbing,V8,V7,V6,30,29,29,2,5,2,1,"['Half Crimp', 'Front 2', 'Middle 2', 'Back 2', 'Slopers']",['One arm hang program'],0,0,0,,1,1,"['Antagonists', 'Core']",,,,dirt-eating masochist
01/02/2017 18:36:23,M,183.0,69.0,176.0,More than 15 years,Indoor and outdoor climbing,V6,I don't boulder,V3,30,29,28,2,10,3,1,['Half Crimp'],"['Max weight', 'Min Edge']",0,0,0,,2,1,"['Antagonists', 'Core', 'Upper body pulling', 'Upper body pushing']",,15.0,35.0,frolicking dirtbag
01/02/2017 22:20:52,M,184.0,68.0,179.0,More than 15 years,Indoor and outdoor climbing,V10,V8,V7,31,30,28,3,6,6,0,"[""I don't Hangboard""]",,1,1,0,,1,1,"['Antagonists', 'Core', 'Upper body pulling', 'Upper body pushing']",,20.0,20.0,moonboarding hydroflask
02/02/2017 00:09:48,M,180.0,79.0,183.0,5.5 - 6 years,Indoor and outdoor climbing,V9,V9,V6,I don't climb routes,I don't climb routes,I don't climb routes,3,9,2,1,"['Half Crimp', 'Open Crimp', 'Front 3', 'Slopers']",['Min Edge'],0,0,1,['4x4'],1,1,"['Antagonists', 'Core', 'Upper body pulling', 'Upper body pushing']",['stretching'],20.0,50.0,elite masochist
02/02/2017 03:50:22,M,183.0,70.0,182.0,7 - 7.5 years,Indoor and outdoor climbing,V9,V9,V7,27,I don't climb routes,23,3,9,3,3,['Half Crimp'],['Max weight'],0,0,1,"[""Feet on 'campusing'""]",3,2,"['Antagonists', 'Core', 'Upper body pulling']",,,19.0,dry-firing crusher
02/02/2017 04:57:51,M,182.0,77.0,180.0,11 - 11.5 years,Indoor and outdoor climbing,V13,V10,V9,29,20,24,3,7,3,2,['Half Crimp'],['One arm hang program'],0,0,1,['systems boards'],2,1,"['Core', 'Upper body pulling']","['cardio', 'swimming']",,,jug-hating crusher
02/02/2017 05:46:51,M,178.0,65.0,178.0,3 - 3.5 years,Indoor and outdoor climbing,V7,V7,V5,25,25,21,3,9,1,1,['Open Crimp'],['Max weight'],0,0,1,['Laps of routes'],0,0,,,12.0,100.0,jug-hating van life
02/02/2017 06:59:55,M,179.0,68.0,179.0,4.5 - 5 years,Indoor and outdoor climbing,I don't boulder,I don't boulder,I don't boulder,28,28,25,4,14,0,0,"[""I don't Hangboard""]",,0,0,0,,1,1,"['Antagonists', 'Legs', 'Core', 'Upper body pushing']","['running', 'biking']",7.0,30.0,sanded crusher
02/02/2017 09:27:39,M,177.0,73.0,183.0,14 - 14.5 years,Indoor and outdoor climbing,V12,V11,V10,30,I don't climb routes,28,4,12,4,3,"['Full Crimp', 'Half Crimp', 'Back 2']",['Max weight'],2,1,0,,3,2,"['Antagonists', 'Core', 'Upper body pulling', 'Upper body pushing']",,20.0,40.0,free tendonitis
02/02/2017 17:00:49,F,,70.0,166.0,7.5 - 8 years,Indoor Climbing only,V6,V6,V4,25,I don't climb routes,I don't climb routes,5,17,5,1,"['Open Crimp', 'Front 3', 'Slopers']","['Max weight', 'Min Edge', 'Repeaters']",0,0,2,"['Max moves', 'systems boards', ""Feet on 'campusing'""]",2,1,"['Legs', 'Core', 'Upper body pulling']",,,,pinch-loving pinchster
02/02/2017 17:33:41,M,183.0,73.0,192.0,4 - 4.5 years,Indoor and outdoor climbing,V5,V3,V4,27,21,22,1,4,3,1,"['Full Crimp', 'Half Crimp', 'Open Crimp', 'Front 3', 'Front 2', 'Middle 2', 'Slopers']",['Repeaters'],0,0,0,['hangboard repeater protocols'],2,4,"['Antagonists', 'Legs', 'Core', 'Upper body pulling', 'Upper body pushing']",,20.0,20.0,big pinchster
